sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_RespRemoved,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,PROLIFICPID,SESSIONID,SURVEYID,Q1,Q2,Q3,Q4,CBC_Random1,CBC_Random2,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random7,CBC_Random8,CBC_Random9,CBC_Random10,CBC_Random11,CBC_Random12,CBCSwipe_Con1,CBCSwipe_Con2,CBCSwipe_Con3,CBCSwipe_Con4,CBCSwipe_Con5,CBCSwipe_Con6,CBCSwipe_Con7,CBCSwipe_Con8,CBCSwipe_Con9,CBCSwipe_Con10,CBCSwipe_Con11,CBCSwipe_Con12,CBCSwipe_Con13,CBCSwipe_Con14,CBCSwipe_Con15,CBCSwipe_Con16,CBCSwipe_Con17,CBCSwipe_Con18,CBCSwipe_Con19,CBCSwipe_Con20,CBCSwipe_Con21,CBCSwipe_Con22,CBCSwipe_Con23,CBCSwipe_Con24,CBCSwipe_Con25,CBCSwipe_Con26,CBCSwipe_Con27,CBCSwipe_Con28,CBCSwipe_Con29,CBCSwipe_Con30,CBCSwipe_Con31,CBCSwipe_Con32,CBCSwipe_Con33,CBCSwipe_Con34,CBCSwipe_Con35,CBCSwipe_Con36,Gender,Age,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,Education,Income,Experience,Satisfaction_1,Satisfaction_2,Satisfaction_3,Satisfaction_4,Satisfaction_5,Satisfaction_6,Satisfaction_7,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27
152,10 Mar 2023 - 20:14:27 MST,10 Mar 2023 - 20:21:47 MST,440,438,1678504467,1678504907,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; moto z4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 10,Chrome 111.0.0.0,2601:543:4401:980:557d:da14:5efe:6463,360,,6114b416d9c506518392523e,640bf1ff57ecd5ccde9d4e08,64024c13edfbd03a3efa7bb9,5,1,4,4,5,1,2,2,3,1,3,3,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,0,0,0,0,0,0,2,1,2,0,0,0,1,1,0,0,152,CBC1_1674746525_6,,35,7,6,33,35,113,26,13,12,8,16,23,14,7,8,15,7,,,3,5,3,3,3,13,30
153,10 Mar 2023 - 20:14:35 MST,10 Mar 2023 - 20:23:04 MST,509,507,1678504475,1678504984,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2600:1014:b14f:2b2:1de4:8cd2:2547:2a2d,360,,5c8c5ca067dd930001663756,640bf164e0dea7e9d74dd071,64024c13edfbd03a3efa7bb9,3,2,4,4,3,4,4,2,2,5,4,1,5,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,0,0,0,4,5,2,0,0,0,0,1,0,0,153,CBC1_1674746525_6,,12,4,7,21,24,87,44,46,16,30,33,27,31,23,19,10,20,,,9,5,5,5,9,5,15
154,10 Mar 2023 - 20:15:03 MST,10 Mar 2023 - 20:18:44 MST,221,219,1678504503,1678504724,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2601:2c0:8b83:3040:48e5:8a72:f1fe:2ff7,375,,5d1beb9c9e033e0017a725dc,640bf1d01ca15766d2f4a71c,64024c13edfbd03a3efa7bb9,1,1,2,2,1,3,4,3,5,5,2,3,5,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,0,0,0,0,0,6,1,2,0,0,0,1,1,0,0,154,CBC1_1674746525_6,,5,3,3,6,33,18,20,10,7,7,7,7,9,6,7,7,9,,,8,4,3,4,18,3,15
155,10 Mar 2023 - 20:15:51 MST,10 Mar 2023 - 20:25:08 MST,557,556,1678504551,1678505108,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",,Safari 604.1,162.83.165.15,414,,63fd0e8a8ab01eb947e048fc,640bf2056354978e80ee82e6,64024c13edfbd03a3efa7bb9,4,1,3,2,5,3,1,3,5,3,5,4,2,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,6,6,2,1,1,0,0,1,0,0,155,CBC1_1674746525_6,,11,4,56,8,5,159,6,89,8,76,5,6,4,5,31,4,4,,,53,2,2,3,4,3,8
156,10 Mar 2023 - 20:15:53 MST,10 Mar 2023 - 20:20:19 MST,266,264,1678504553,1678504819,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,109.70.147.144,390,,60fcfc1aa407beaf778db045,640bf2332185ec961b4be639,64024c13edfbd03a3efa7bb9,6,2,4,,2,4,3,4,1,3,4,1,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,156,CBC1_1674746525_6,,7,3,9,,5,60,15,11,14,11,11,22,9,11,19,15,12,,,4,2,3,4,7,4,6
157,10 Mar 2023 - 20:16:10 MST,10 Mar 2023 - 20:18:51 MST,161,159,1678504570,1678504731,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1",,Safari 604.1,2601:203:480:a10:1df6:37e1:10a4:78c9,375,,5a4f6c4b5f741700018a79a8,640bf26ca0e6da953286b613,64024c13edfbd03a3efa7bb9,5,2,4,7,3,4,2,2,2,4,3,1,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,5,1,2,1,0,0,0,0,0,0,157,CBC1_1674746525_6,,5,3,3,8,5,17,12,14,7,5,8,7,8,8,9,6,11,,,2,3,5,3,3,4,3
158,10 Mar 2023 - 20:16:27 MST,10 Mar 2023 - 20:25:28 MST,541,539,1678504587,1678505128,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; BE2025) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 11,Chrome 110.0.0.0,2601:2c7:c380:c70:3492:b07a:7637:f63b,360,,5d730aab6b4b16001ab9699e,640bf256beb3f9eff6fa4ed4,64024c13edfbd03a3efa7bb9,2,1,2,2,4,4,1,2,3,3,1,2,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,3,2,2,1,0,1,0,1,0,0,158,CBC1_1674746525_6,,9,4,41,23,41,43,37,72,25,20,24,70,12,15,21,15,19,,,4,4,3,4,10,5,18
159,10 Mar 2023 - 20:16:42 MST,10 Mar 2023 - 20:20:51 MST,249,248,1678504602,1678504851,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/254.0.513445336 Mobile/15E148 Safari/604.1",,Safari 604.1,2601:646:9600:b120:b91f:8d30:9727:8451,414,,55b47001fdf99b615b12d66c,640bf284fee2c204e52a76a9,64024c13edfbd03a3efa7bb9,2,1,1,1,3,4,3,3,3,1,1,1,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,3,2,0,0,0,0,0,1,0,159,CBC1_1674746525_6,,5,4,4,9,5,14,28,14,19,11,29,9,10,21,12,11,6,,,8,5,4,3,4,4,9
160,10 Mar 2023 - 20:16:43 MST,10 Mar 2023 - 20:16:43 MST,0,0,1678504603,1678504603,1,2,0,,Q1,1,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",Android 7.0,Chrome 59.0.3071.125,66.249.84.9,980,,55b47001fdf99b615b12d66c,640bf284fee2c204e52a76a9,64024c13edfbd03a3efa7bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,10 Mar 2023 - 20:16:43 MST,10 Mar 2023 - 20:16:44 MST,1,0,1678504603,1678504604,1,2,0,,Q1,1,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",Android 7.0,Chrome 59.0.3071.125,64.233.172.225,980,,55b47001fdf99b615b12d66c,640bf284fee2c204e52a76a9,64024c13edfbd03a3efa7bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,10 Mar 2023 - 20:16:43 MST,10 Mar 2023 - 20:16:44 MST,1,0,1678504603,1678504604,1,2,0,,Q1,1,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",Android 7.0,Chrome 59.0.3071.125,64.233.172.227,980,,55b47001fdf99b615b12d66c,640bf284fee2c204e52a76a9,64024c13edfbd03a3efa7bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,10 Mar 2023 - 20:16:47 MST,10 Mar 2023 - 20:24:21 MST,454,453,1678504607,1678505061,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; LM-V350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 10,Chrome 110.0.0.0,2601:345:4201:4c30:9999:21a1:28e0:adb2,412,,60455511710c89680924f7ac,640bf27917984aca77d511fb,64024c13edfbd03a3efa7bb9,2,1,3,7,4,2,4,4,1,2,4,3,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,2,2,0,0,0,1,0,0,0,163,CBC1_1674746525_6,,12,7,6,28,29,62,54,20,31,14,42,16,16,14,16,15,15,,,3,4,3,5,6,4,31
164,10 Mar 2023 - 20:17:10 MST,10 Mar 2023 - 20:19:16 MST,126,122,1678504630,1678504756,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-G781U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",Android 13,Chrome 106.0.5249.126,2607:fb90:79c3:67ba:44eb:9131:d6cf:1129,360,,5dcd91a0b7ebf606d16c971e,640bf2763d3533b9e9a49384,64024c13edfbd03a3efa7bb9,4,2,4,4,1,2,5,1,3,3,1,5,2,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,6,2,0,0,1,0,1,0,0,164,CBC1_1674746525_6,,4,2,3,7,3,18,8,5,6,6,8,4,4,4,4,5,5,,,3,4,3,3,3,2,8
165,10 Mar 2023 - 20:17:58 MST,10 Mar 2023 - 20:24:58 MST,420,419,1678504678,1678505098,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-A426U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2603:8001:3c00:cd:d0a6:d785:922e:63af,384,,5f8b3c348183d30f91832a2b,640bf2b3a075c811e843dec0,64024c13edfbd03a3efa7bb9,2,2,4,2,1,4,1,3,2,4,3,1,4,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,1,0,3,2,2,0,0,1,1,1,0,0,165,CBC1_1674746525_6,,46,3,5,15,32,46,12,18,20,47,14,12,18,17,19,22,19,,,3,3,5,15,5,3,20
166,10 Mar 2023 - 20:18:08 MST,10 Mar 2023 - 20:22:24 MST,256,254,1678504688,1678504944,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2600:1700:2417:2cd0:35ea:93db:2f1f:f636,414,,5f0151a9e5751c2a5313c45e,640bf2e07dc084c93956a45e,64024c13edfbd03a3efa7bb9,2,2,4,5,4,4,3,4,4,1,3,1,3,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,4,2,2,1,0,1,1,1,0,0,166,CBC1_1674746525_6,,34,3,5,14,7,28,12,15,13,16,10,13,9,11,11,10,11,,,3,3,3,6,4,4,9
167,10 Mar 2023 - 20:18:31 MST,10 Mar 2023 - 20:25:05 MST,394,392,1678504711,1678505105,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A125U1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",Android 12,Chrome 102.0.5005.125,2600:387:15:1a33::3,782,,622a2074fe80192aa7a0212a,640bf2ecf8469072a9ccddae,64024c13edfbd03a3efa7bb9,4,1,4,4,3,2,3,5,3,5,5,3,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,0,0,0,0,0,0,5,3,2,1,0,1,1,0,0,0,167,CBC1_1674746525_6,,12,6,4,11,26,48,23,26,22,15,14,30,16,30,13,19,21,,,6,7,5,7,12,5,14
168,10 Mar 2023 - 20:18:32 MST,10 Mar 2023 - 20:23:06 MST,274,271,1678504712,1678504986,1,5,0,,Terminate,1,Mozilla/5.0 (Android 13; Mobile; rv:109.0) Gecko/110.0 Firefox/110.0,Android 13,Firefox 110.0,153.33.151.20,414,,60c648df6002684994469140,640bf29b0d8d79794dd946df,64024c13edfbd03a3efa7bb9,6,1,3,,1,4,2,4,4,1,1,1,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,0,0,0,0,0,0,4,1,2,1,0,1,1,1,0,0,168,CBC1_1674746525_6,,8,3,5,,15,39,15,16,23,14,12,18,21,10,18,15,12,,,3,2,3,4,1,4,10
169,10 Mar 2023 - 20:18:42 MST,10 Mar 2023 - 20:23:23 MST,281,280,1678504722,1678505003,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2601:1c0:ce02:30d0:b427:9a1:cfd6:1c77,414,,5d1fb359f04a4f00162f5a89,640bf2f860d7766e912a7642,64024c13edfbd03a3efa7bb9,3,2,4,1,4,2,4,1,2,1,4,3,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,5,5,2,1,0,1,1,1,0,0,169,CBC1_1674746525_6,,15,4,5,11,19,53,15,13,13,13,12,10,10,18,11,12,10,,,2,3,6,3,5,5,12
170,10 Mar 2023 - 20:19:10 MST,10 Mar 2023 - 20:24:20 MST,310,307,1678504750,1678505060,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,47.14.128.62,375,,5cab7cc86d3a6e001519d9e9,640bf2af60d7766e912a7641,64024c13edfbd03a3efa7bb9,6,2,4,,5,5,5,1,4,5,4,1,5,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,2,3,1,0,0,1,1,1,0,0,170,CBC1_1674746525_6,,6,5,3,,64,33,20,12,13,11,13,18,13,9,13,7,9,,,2,3,3,4,28,6,12
171,10 Mar 2023 - 20:19:34 MST,10 Mar 2023 - 20:23:47 MST,253,251,1678504774,1678505027,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:6c52:7c00:54d:c82c:f3f2:3d05:bb4f,390,,614e497939b9b53a6013f7b0,640bf32920787aa80d6ce66a,64024c13edfbd03a3efa7bb9,2,2,4,2,4,2,2,2,1,2,5,4,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,5,7,2,0,0,0,0,0,0,1,171,CBC1_1674746525_6,,6,2,4,6,6,13,10,12,8,13,5,21,8,15,10,60,8,,,3,4,4,11,11,3,8
172,10 Mar 2023 - 20:20:06 MST,10 Mar 2023 - 20:27:31 MST,445,442,1678504806,1678505251,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; moto g power (2021)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 11,Chrome 111.0.0.0,2601:147:8200:7760:497f:bddb:e51:1586,377,,63d4a887e1ab7f8c5a4cc336,640bf1c7a075c811e843deae,64024c13edfbd03a3efa7bb9,5,2,4,5,1,4,3,4,4,4,1,1,4,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,0,0,0,0,0,0,6,4,2,1,0,1,1,1,0,0,172,CBC1_1674746525_6,,14,7,10,34,48,58,47,23,19,15,21,11,12,28,10,10,9,,,4,6,4,6,5,9,32
173,10 Mar 2023 - 20:20:37 MST,10 Mar 2023 - 20:25:06 MST,269,265,1678504837,1678505106,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G955U1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",Android 9,Chrome 106.0.5249.126,2601:645:c000:8cc0:492d:f92f:68e6:e4b8,412,,5e76d2652d882b2481d65066,640bf376044ee6ee91f2e2b5,64024c13edfbd03a3efa7bb9,3,1,3,2,5,5,2,1,1,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,1,0,0,0,5,4,2,0,0,0,1,1,0,0,173,CBC1_1674746525_6,,5,3,4,4,11,53,13,26,16,11,21,10,10,15,7,13,19,,,3,2,3,2,3,3,8
174,10 Mar 2023 - 20:20:44 MST,10 Mar 2023 - 20:25:10 MST,266,263,1678504844,1678505110,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-A536U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,50.233.86.245,384,,627e806c3aed88dec8b99815,640bf366bf33cdb8092a763f,64024c13edfbd03a3efa7bb9,1,1,3,1,4,2,5,3,2,3,1,5,1,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,0,0,0,0,4,5,3,0,0,0,1,1,0,0,174,CBC1_1674746525_6,,12,3,7,15,28,33,16,14,13,14,12,13,6,8,8,6,7,,,3,5,3,3,5,7,22
175,10 Mar 2023 - 20:20:47 MST,10 Mar 2023 - 20:25:55 MST,308,306,1678504847,1678505155,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,73.63.55.90,390,,63d98b5af0e05f59bcc8797c,640bf37da8b2bf9c216ce682,64024c13edfbd03a3efa7bb9,2,2,4,2,1,3,1,4,4,4,3,1,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,5,2,2,1,0,0,0,1,0,0,175,CBC1_1674746525_6,,6,5,5,7,27,46,20,10,14,19,25,9,23,25,14,13,7,,,2,3,4,4,5,4,9
176,10 Mar 2023 - 20:21:35 MST,10 Mar 2023 - 20:28:56 MST,441,441,1678504895,1678505336,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A102U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 11,Chrome 110.0.0.0,2601:249:8a00:2c9f:1d7b:5b53:17cb:aaed,703,,62dc177e02f82aabb20aebc2,640bf3ad7c63c48ca84c7a33,64024c13edfbd03a3efa7bb9,4,2,4,4,5,4,1,5,5,5,3,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,0,0,0,0,0,0,6,4,2,0,1,0,0,0,0,0,176,CBC1_1674746525_6,,15,4,4,38,20,62,25,33,30,19,35,16,22,13,20,16,28,,,4,5,5,5,4,5,13
177,10 Mar 2023 - 20:21:37 MST,10 Mar 2023 - 20:27:41 MST,364,362,1678504897,1678505261,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G981U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,108.30.182.44,360,,60b9af795939f976cb74232a,640bf3ac60d7766e912a764e,64024c13edfbd03a3efa7bb9,1,2,4,1,5,5,1,4,1,5,5,5,4,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,0,0,0,0,3,2,2,0,0,1,1,1,0,0,177,CBC1_1674746525_6,,9,3,3,11,33,71,14,17,27,25,26,12,15,11,13,17,13,,,4,5,3,4,3,3,20
178,10 Mar 2023 - 20:21:53 MST,10 Mar 2023 - 20:24:37 MST,164,161,1678504913,1678505077,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,72.199.243.197,463,,5ed174832955ea0c743fead2,640bf3c49e07fcf5ebd946bf,64024c13edfbd03a3efa7bb9,2,2,4,2,5,3,5,2,1,5,5,2,1,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,6,5,2,1,0,1,0,1,0,0,178,CBC1_1674746525_6,,6,4,3,7,4,20,8,9,10,5,8,10,7,7,8,6,5,,,3,3,3,3,5,6,11
179,10 Mar 2023 - 20:21:54 MST,10 Mar 2023 - 20:24:28 MST,154,152,1678504914,1678505068,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-N981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 13,Chrome 111.0.0.0,2600:4041:5761:3700:7495:b24b:d1bc:2de6,384,,5d6315fdfb93530001804285,640bf3c4c38a99d7f7009e09,64024c13edfbd03a3efa7bb9,1,1,2,2,5,5,3,5,4,1,2,5,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,179,CBC1_1674746525_6,,17,3,4,4,3,10,7,21,11,5,11,6,8,4,7,2,4,,,2,3,3,3,3,7,4
180,10 Mar 2023 - 20:21:55 MST,10 Mar 2023 - 20:34:02 MST,727,724,1678504915,1678505642,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,98.220.242.84,393,,63d7a9346e833b93500723d4,640bf3b1ee825fdbed41760e,64024c13edfbd03a3efa7bb9,4,1,3,1,5,4,5,5,5,5,1,2,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,0,0,0,0,5,5,2,0,0,0,1,1,0,0,180,CBC1_1674746525_6,,31,6,5,19,26,31,18,64,88,66,21,101,166,14,10,10,13,,,3,3,3,3,10,4,9
181,10 Mar 2023 - 20:22:00 MST,10 Mar 2023 - 20:28:19 MST,379,378,1678504920,1678505299,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2a02:26f7:b384:4000:ea47:dce5:5a9:ad26,552,,62c387e4c664472da3ad4569,640bf3614141c42c1cbf83d2,64024c13edfbd03a3efa7bb9,4,1,4,6,1,4,3,3,1,2,1,1,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,7,3,0,0,0,0,1,0,0,181,CBC1_1674746525_6,,8,3,2,8,4,134,13,10,126,6,5,5,9,10,4,5,6,,,2,2,2,2,2,3,7
182,10 Mar 2023 - 20:22:23 MST,10 Mar 2023 - 20:47:52 MST,1529,1529,1678504943,1678506472,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,47.204.138.117,375,,611622ddd8be1ac51298cb89,640bf3af892a0f2a935588f9,64024c13edfbd03a3efa7bb9,3,1,2,4,2,2,1,4,4,4,1,2,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,3,3,2,0,0,0,1,0,0,0,182,CBC1_1674746525_6,,15,3,3,6,39,24,916,8,5,7,12,7,6,6,5,427,6,,,5,3,7,3,3,3,10
